userId,movieId,rating,timestamp
4,464,4.0,949811315
4,153,4.0,949811346
4,1197,5.0,949811490
4,1288,5.0,949811490
4,2791,5.0,949811490
4,1079,5.0,949811523
4,1220,5.0,949811523
4,1270,5.0,949811523
4,2716,5.0,949811523
4,3210,4.0,949811523
4,1259,4.0,949811559
4,1285,4.0,949811559
4,1663,4.0,949811559
4,1968,5.0,949811559
4,2248,4.0,949811559
4,2918,5.0,949811559
4,3039,4.0,949811559
4,1257,5.0,949811602
4,1307,4.0,949811602
4,2000,5.0,949811602
4,2144,5.0,949811603
4,2371,4.0,949811603
4,2795,4.0,949811603
4,3104,4.0,949811603
4,2020,4.0,949811738
4,2804,5.0,949811738
4,296,5.0,949895708
4,1213,5.0,949895708
4,1089,5.0,949895732
4,3265,5.0,949895732
4,1396,5.0,949895772
4,2268,5.0,949895772
4,367,4.0,949895887
4,2005,5.0,949896070
4,2140,5.0,949896070
4,2161,5.0,949896070
4,2174,5.0,949896070
4,2797,5.0,949896070
4,2968,5.0,949896070
4,2021,4.0,949896114
4,2086,5.0,949896114
4,2100,5.0,949896114
4,2105,4.0,949896114
4,2143,4.0,949896114
4,2872,5.0,949896114
4,1206,5.0,949896159
4,2034,4.0,949896183
4,2091,5.0,949896183
4,1036,5.0,949896244
4,1200,5.0,949896244
4,1240,5.0,949896244
4,1674,5.0,949896244
4,1127,5.0,949896275
4,1332,4.0,949896275
4,2551,4.0,949896275
4,3101,4.0,949896275
4,1994,5.0,949896309
4,1030,5.0,949896377
4,1031,5.0,949896377
4,1380,5.0,949896377
4,2877,5.0,949896377
4,2683,4.0,949896497
4,2699,4.0,949896497
4,2064,5.0,949918648
4,1222,5.0,949918693
4,3071,4.0,949918715
4,1258,5.0,949918743
4,1291,5.0,949918743
4,1961,5.0,949918743
4,2194,5.0,949918764
4,1374,4.0,949918787
4,2987,5.0,949918807
4,2467,5.0,949918875
4,3169,4.0,949918904
4,1298,4.0,949918927
4,2114,5.0,949918927
4,2348,4.0,949918927
4,3251,5.0,949918970
4,2115,5.0,949918994
4,2403,4.0,949918994
4,2406,5.0,949918994
4,903,5.0,949919189
4,913,5.0,949919247
4,1344,5.0,949919247
4,910,4.0,949919306
4,2080,5.0,949919306
4,1016,4.0,949919322
4,1073,5.0,949919372
4,1136,5.0,949919372
4,1230,5.0,949919372
4,1278,5.0,949919372
4,1125,5.0,949919399
4,2109,5.0,949919399
4,2788,5.0,949919399
4,1194,5.0,949919419
4,3040,5.0,949919419
4,1011,4.0,949919454
4,2014,4.0,949919454
4,1243,5.0,949919519
4,34,5.0,949919556
4,2289,5.0,949919556
4,1265,5.0,949919591
4,3060,5.0,949919656
5,1380,5.0,1163373044
5,1035,5.0,1163373103
5,2081,5.0,1163373109
5,2424,4.0,1163373193
5,277,4.5,1163373208
5,2294,4.0,1163373251
5,4014,4.0,1163373273
5,2273,4.0,1163373276
5,2694,4.5,1163373293
5,5299,4.5,1163373299
5,1022,4.0,1163373316
5,8636,4.5,1163373593
5,5349,4.5,1163373606
5,377,4.0,1163373610
5,4995,4.5,1163373616
5,6377,4.0,1163373626
5,1961,4.0,1163373675
5,2683,4.0,1163373679
5,597,5.0,1163373711
5,500,4.5,1163373718
5,1923,4.5,1163373726
5,1721,4.0,1163373744
5,364,4.0,1163373752
5,367,4.0,1163373755
5,3408,4.0,1163374137
5,41566,4.0,1163374144
5,356,4.0,1163374152
5,41569,4.0,1163374167
5,595,4.0,1163374190
5,33166,5.0,1163374211
5,1682,4.0,1163374214
5,34162,4.5,1163374227
5,3897,4.5,1163374235
5,141,4.0,1163374242
5,2706,4.0,1163374246
5,1784,4.5,1163374251
5,35836,4.0,1163374275
5,40819,4.5,1163374283
5,919,4.0,1163374286
5,1968,4.0,1163374324
5,30707,4.5,1163374340
5,48385,4.5,1163374357
5,8464,4.0,1163374381
5,5679,4.5,1163374389
5,586,4.0,1163374392
5,150,4.0,1163374404
5,8644,4.0,1163374426
5,5464,4.0,1163374443
5,6502,4.0,1163374455
5,440,4.0,1163374477
5,1307,4.0,1163374495
5,6942,4.0,1163374511
6,1204,5.0,1108134266
6,596,4.0,1108134269
6,2692,4.0,1108134274
6,1250,4.5,1108134284
6,2529,4.0,1108134293
6,903,4.0,1108134299
6,1276,4.5,1108134309
6,5952,5.0,1108134311
6,1285,4.5,1108134339
6,7153,5.0,1108134519
6,8874,4.5,1108134521
6,7361,4.0,1108134524
6,8636,4.0,1108134537
6,293,5.0,1108134539
6,2761,4.5,1108134545
6,2174,4.0,1109258175
7,141,4.0,851866704
7,112,4.0,851866720
7,671,4.0,851866806
7,40,4.0,851866901
7,1405,5.0,851866978
7,1080,4.0,851867289
7,1136,4.0,851867289
7,1079,4.0,851867320
7,1220,4.0,851867379
7,1288,4.0,851867401
7,34,4.0,851867861
7,551,4.0,851868019
7,720,5.0,851868019
7,1148,5.0,851868019
7,594,4.0,851868020
7,745,5.0,851868020
7,588,4.0,851868044
7,1223,5.0,851868044
7,590,4.0,851868186
7,318,5.0,851868187
7,110,5.0,851868188
7,151,4.0,851868206
7,534,4.0,851868246
7,1225,5.0,851868246
7,924,4.0,851868289
7,1242,5.0,851868289
7,1231,4.0,851868321
7,1287,4.0,851868332
7,1302,4.0,851868471
7,1196,5.0,851869034
7,1210,5.0,851869034
8,1625,5.0,1154389385
8,543,5.0,1154389386
8,6377,4.0,1154389474
8,3948,4.0,1154389482
8,1674,4.0,1154389491
8,527,5.0,1154400170
8,50,5.0,1154400173
8,858,5.0,1154400181
8,5064,5.0,1154400236
8,33493,4.5,1154400263
8,3147,4.5,1154400266
8,628,4.0,1154400284
8,4963,4.5,1154400383
8,356,4.0,1154400390
8,5630,4.0,1154400407
8,2302,4.5,1154400414
8,3578,5.0,1154400441
8,5445,4.5,1154400449
8,1777,5.0,1154400458
8,457,4.5,1154400475
8,318,5.0,1154464714
8,2762,4.5,1154464717
8,1291,4.0,1154464720
8,33794,4.5,1154464726
8,1198,4.0,1154464730
8,2194,4.5,1154464735
8,2571,5.0,1154464738
8,1270,4.0,1154464747
8,7153,4.0,1154464753
8,5464,4.0,1154464756
8,5952,4.0,1154464762
8,1210,4.0,1154464769
8,1259,4.0,1154464811
8,593,4.5,1154464833
8,47,5.0,1154464836
8,2324,4.0,1154464850
8,589,4.0,1154464853
8,8784,4.5,1154464868
8,4011,4.5,1154464873
8,1197,4.0,1154464887
8,2502,5.0,1154464889
8,6870,4.0,1154464895
8,2959,4.0,1154464901
8,4226,5.0,1154464905
8,4262,4.0,1154464915
8,2858,4.5,1154464950
8,7438,4.0,1154464994
8,1500,4.0,1154465235
8,4034,4.5,1154465279
8,1387,4.0,1154465285
8,6874,5.0,1154465296
8,7361,4.0,1154465367
8,4973,4.0,1154465373
8,296,4.0,1154465380
8,1225,4.0,1154465394
9,2762,4.0,938627748
9,17,4.0,938628337
9,534,5.0,938628337
9,1358,4.0,938628450
9,2571,5.0,938628450
9,515,4.0,938628577
9,2396,4.0,938628577
9,1357,4.0,938628655
9,1682,5.0,938628690
9,497,4.0,938628777
9,527,5.0,938628843
9,593,4.0,938628843
9,608,5.0,938628843
9,2302,4.0,938628843
9,2278,4.0,938628897
9,318,4.0,938628966
9,1704,4.0,938628966
9,1784,5.0,938628966
9,2501,4.0,938628966
9,2249,4.0,938629053
9,1680,4.0,938629054
9,36,5.0,938629110
9,1,4.0,938629179
9,1059,5.0,938629250
10,2890,4.0,942765978
10,2841,4.0,942766029
10,2826,5.0,942766109
10,50,5.0,942766420
10,1358,5.0,942766420
10,1423,4.0,942766420
10,1704,4.0,942766472
10,1719,5.0,942766472
10,318,4.0,942766515
10,1923,5.0,942766515
10,2571,5.0,942766515
10,345,4.0,942766603
10,152,4.0,942766793
10,2539,4.0,942766845
10,735,4.0,942766974
10,2344,5.0,942766991
10,1611,5.0,942767029
10,2926,5.0,942767121
10,1196,4.0,942767258
10,1197,4.0,942767258
10,1198,4.0,942767258
10,1200,4.0,942767258
11,58295,4.5,1391657459
11,2596,4.5,1391657543
11,126,4.0,1391657561
11,51084,4.0,1391657605
11,97938,4.0,1391657610
11,106487,5.0,1391657798
11,6598,5.0,1391657861
11,96861,4.0,1391657924
11,79132,4.0,1391658115
11,91529,4.5,1391658125
11,77455,4.5,1391658141
11,104841,5.0,1391658157
11,96079,4.0,1391658186
11,81158,4.0,1391658210
11,91548,4.0,1391658270
11,91500,4.5,1391658311
11,88129,4.0,1391658385
11,80489,4.5,1391658399
11,296,5.0,1391658423
11,1201,5.0,1391658440
11,48516,5.0,1391658450
12,1220,5.0,955407153
12,3474,4.0,955407153
12,3879,5.0,968044949
12,3863,5.0,968045015
12,3865,5.0,968045015
12,3831,4.0,968045106
12,3825,5.0,968045142
12,6184,4.0,968045173
12,3793,5.0,968045232
12,3798,4.0,968045232
12,1215,5.0,968045353
12,1235,5.0,968045354
12,3408,4.0,968045379
12,2959,4.0,968045407
13,277,4.0,1331379348
13,914,4.0,1331379366
13,2761,4.0,1331379470
13,362,4.5,1331379479
13,531,4.0,1331379483
13,4310,4.5,1331379506
13,69757,4.0,1331379748
13,356,5.0,1331380018
13,318,4.5,1331380029
13,110,4.0,1331380038
13,1,5.0,1331380058
13,590,4.0,1331380062
13,4878,4.5,1331380145
13,7361,4.0,1331380159
13,7502,4.5,1331380306
13,81834,4.5,1331380387
13,88125,4.5,1331380390
13,4306,4.0,1331380721
13,78499,4.0,1331380725
13,6377,4.5,1331380734
13,2355,4.0,1331380741
13,1961,4.0,1331380745
13,3147,4.0,1331380752
14,1196,4.0,976243997
14,3751,4.0,976244205
14,3175,5.0,976244313
14,3988,4.0,976244343
15,527,4.0,997937239
15,1079,4.0,997937239
15,3101,4.0,997937311
15,4446,4.0,997937334
15,3949,5.0,997937413
15,3983,5.0,997937413
15,3996,5.0,997937413
15,4017,4.0,997937413
15,4034,4.0,997937413
15,3994,4.0,997937442
15,4015,5.0,997937442
15,4056,5.0,997937442
15,4713,4.0,997937494
15,4678,4.0,997937519
15,4623,4.0,997937575
15,3569,4.0,997937682
15,4226,5.0,997937682
15,3915,5.0,997937700
15,4144,4.0,997937700
15,4235,4.0,997937713
15,3328,4.0,997937748
15,3481,5.0,997937748
15,4271,4.0,997937762
15,3317,5.0,997937786
15,3536,4.0,997937808
15,4302,5.0,997937808
15,3617,4.0,997937822
15,3785,4.0,997937822
15,3571,4.0,997937848
15,3300,5.0,997937876
15,3882,4.0,997937890
15,3952,4.0,997937890
15,3409,4.0,997937902
15,3794,4.0,997937914
15,3987,4.0,997937961
15,912,5.0,997938140
15,1244,5.0,997938151
15,4361,5.0,997938151
15,1307,5.0,997938162
15,1247,5.0,997938171
15,1265,4.0,997938171
15,1214,4.0,997938203
15,1258,4.0,997938219
15,1407,5.0,997938219
15,2716,4.0,997938219
15,1997,5.0,997938255
15,1223,4.0,997938288
15,2858,4.0,997938310
15,2997,5.0,997938310
15,3083,5.0,997938310
15,441,4.0,997938322
15,1546,4.0,997938322
15,2289,4.0,997938322
15,903,5.0,997938346
15,904,5.0,997938346
15,1252,5.0,997938346
15,1617,5.0,997938346
15,3730,5.0,997938346
15,123,4.0,997938358
15,924,5.0,997938358
15,800,5.0,997938391
15,1464,4.0,997938391
15,1625,4.0,997938391
15,164,4.0,997938413
15,260,5.0,997938437
15,541,5.0,997938438
15,750,4.0,997938438
15,1196,5.0,997938438
15,1206,5.0,997938438
15,2571,5.0,997938438
15,589,4.0,997938451
15,1270,5.0,997938451
15,1748,4.0,997938451
15,32,4.0,997938466
15,1097,4.0,997938466
15,1210,5.0,997938466
15,2232,4.0,997938466
15,2594,4.0,997938466
15,2916,4.0,997938466
15,1573,4.0,997938476
15,50,5.0,997938500
15,111,5.0,997938500
15,593,5.0,997938500
15,608,5.0,997938500
15,908,5.0,997938500
15,1267,5.0,997938500
15,1036,4.0,997938528
15,1089,4.0,997938528
15,1200,4.0,997938528
15,293,5.0,997938567
15,457,5.0,997938567
15,866,4.0,997938567
15,2983,4.0,997938576
15,2174,4.0,997938603
15,2797,4.0,997938603
15,2005,4.0,997938630
15,246,5.0,997938656
15,162,4.0,997938676
15,549,5.0,997938676
15,1827,4.0,997938676
15,858,5.0,997938703
15,1221,5.0,997938712
15,923,5.0,997938727
15,3010,4.0,997938727
15,306,5.0,997938737
15,1193,5.0,997938760
15,1250,4.0,997938760
15,296,5.0,997938771
15,1203,4.0,997938784
15,1228,4.0,997938800
15,3006,5.0,997938800
15,3683,4.0,997938800
15,3504,4.0,997938810
15,1208,5.0,997938822
15,1859,5.0,997938834
15,1176,4.0,997938862
15,307,4.0,997938894
15,1293,4.0,997938894
15,2959,5.0,997938894
15,1041,5.0,997938905
15,1719,4.0,997938931
15,3128,4.0,997938931
15,1945,4.0,997938954
15,4066,4.0,997938994
15,2791,4.0,997939008
15,1394,4.0,997939021
15,3030,4.0,997939021
15,364,4.0,997939065
15,3000,4.0,997939086
15,1198,4.0,997939111
15,1291,4.0,997939144
15,2871,4.0,997939144
15,2987,4.0,997939144
15,592,4.0,997939162
15,1127,4.0,997939162
15,3175,4.0,997939162
15,380,4.0,997939179
15,1580,4.0,997939179
15,2640,4.0,997939179
15,1218,4.0,997939207
15,1449,4.0,997939358
15,1266,4.0,997939360
15,2395,5.0,997939404
15,223,4.0,997939415
15,235,4.0,997939415
15,1466,4.0,997939439
15,1860,4.0,997939439
15,994,4.0,997939453
15,3108,4.0,997939453
15,909,4.0,997939604
15,1222,4.0,997939614
15,2712,4.0,997939623
15,2973,4.0,997939623
15,2671,4.0,997939653
15,4993,5.0,1033343815
15,4979,5.0,1033343841
15,4029,4.0,1033343955
15,5075,4.0,1033344006
15,4731,5.0,1033344023
15,5445,5.0,1033344034
15,4886,5.0,1033344055
15,555,4.0,1033344257
15,1179,4.0,1033344257
15,377,4.0,1033344267
15,3039,4.0,1033344267
15,5500,4.0,1033344296
15,5477,5.0,1033344357
15,5515,4.0,1033344401
15,2572,5.0,1033344641
15,2770,4.0,1033344702
15,3298,4.0,1033344702
15,233,4.0,1033344772
15,2502,5.0,1033344897
15,1635,4.0,1033345134
15,1704,4.0,1033345148
15,3246,4.0,1033345148
15,1094,4.0,1033345199
15,232,4.0,1033345227
15,1912,5.0,1033345241
15,4903,5.0,1033939395
15,1225,4.0,1034544304
15,3266,5.0,1034544304
15,3471,4.0,1034544304
15,5679,4.0,1035258362
15,5662,4.0,1035258564
15,851,4.0,1035258747
15,2006,4.0,1035258747
15,4878,4.0,1039243666
15,1095,4.0,1040205624
15,5893,5.0,1040205624
15,2947,5.0,1040205655
15,2949,4.0,1040205655
15,6,4.0,1040205753
15,1387,4.0,1040205754
15,2194,4.0,1040205754
15,2905,4.0,1040205754
15,2912,4.0,1040205754
15,3104,4.0,1040205792
15,3320,5.0,1040205943
15,4873,5.0,1040206368
15,5952,5.0,1040448133
15,5902,4.0,1044220069
15,82,5.0,1044220302
15,3948,5.0,1044348382
15,4963,4.0,1044348382
15,5071,5.0,1044348382
15,5135,4.0,1044348382
15,3301,4.0,1044348420
15,4718,4.0,1044348492
15,4728,4.0,1044348492
15,176,4.0,1046209579
15,5669,4.0,1046209630
15,1584,4.0,1052896685
15,4079,4.0,1052896685
15,1921,4.0,1052896819
15,2105,4.0,1052896867
15,3033,4.0,1052896867
15,1676,4.0,1052896916
15,3060,4.0,1052896975
15,1845,4.0,1052897012
15,1883,4.0,1052897043
15,308,4.0,1052897100
15,6271,4.0,1052897100
15,1968,4.0,1052897128
15,5792,4.0,1054449327
15,5010,4.5,1054449333
15,4901,4.0,1054449484
15,3210,5.0,1054449670
15,1171,4.0,1054449673
15,2318,4.5,1054449678
15,2918,4.0,1054449710
15,47,5.0,1054449816
15,300,4.0,1054449869
15,1639,4.0,1054449877
15,215,4.5,1054449903
15,1923,4.5,1054449908
15,803,4.5,1054450008
15,2890,4.0,1054450160
15,778,4.0,1054450167
15,1060,4.0,1054450184
15,1231,4.0,1054450216
15,1234,4.0,1054450238
15,1396,4.0,1055439459
15,21,4.5,1058249528
15,911,4.0,1058250459
15,2108,4.5,1058250482
15,3261,4.0,1058250521
15,899,5.0,1058250570
15,4210,4.5,1061496845
15,6932,4.5,1075142920
15,149,5.0,1075142933
15,5957,4.5,1075143302
15,7361,5.0,1082220175
15,6327,4.0,1084489307
15,4033,4.0,1084489330
15,8361,4.0,1093027865
15,648,4.0,1093028231
15,494,4.0,1093028414
15,6975,4.0,1093028559
15,6641,4.0,1093028561
15,5,4.5,1093070098
15,5377,4.0,1096005096
15,6816,4.0,1096005320
15,8914,4.5,1101423864
15,33794,4.5,1120208603
15,1263,4.0,1120208625
15,27846,4.0,1120209293
15,6787,5.0,1120209297
15,8949,4.5,1120209300
15,5995,4.0,1120209437
15,2478,4.0,1122576699
15,2243,4.5,1128274472
15,8638,4.0,1128274489
15,33493,5.0,1132469077
15,431,4.0,1132469126
15,26152,4.0,1134521251
15,2019,4.5,1134521638
15,3868,4.0,1134521920
15,3505,4.0,1134521930
15,101,4.0,1134522072
15,1288,4.0,1163876491
15,26729,4.5,1166585398
15,2925,4.0,1166585692
15,1186,4.5,1166586456
15,1717,4.0,1166586533
15,1297,4.0,1166587005
15,1956,4.0,1166587036
15,175,4.0,1166587180
15,27660,4.0,1166587397
15,39292,4.5,1166587434
15,2115,4.0,1193435562
15,59315,4.5,1216576545
15,57640,4.0,1216576560
15,60069,4.5,1216576570
15,58559,4.5,1222024895
15,44199,4.0,1222575879
15,26131,5.0,1222575895
15,38061,4.5,1222576339
15,6957,4.0,1222576385
15,48780,4.0,1222578045
15,51540,5.0,1222578057
15,49272,4.0,1222578063
15,51080,4.5,1222578101
15,60684,4.0,1238801478
15,54372,4.5,1238804101
15,5269,4.5,1240203827
15,48774,4.0,1240211394
15,68358,4.5,1245021136
15,68159,4.0,1245021148
15,70286,5.0,1257734187
15,48385,4.0,1257734226
15,53996,4.0,1257734285
15,72998,4.0,1261944230
15,76093,4.0,1273090169
15,88744,4.5,1316395487
15,79132,5.0,1316395554
15,80489,4.0,1316395567
15,86781,5.0,1316395597
15,85414,4.0,1316395607
16,2706,5.0,1137577616
16,750,4.0,1137577630
16,337,4.0,1137577638
16,2012,4.0,1137577687
16,1653,5.0,1137577694
16,5445,4.5,1137577730
16,3623,4.0,1137577753
16,4246,4.0,1137577889
16,2539,4.0,1137577918
16,6711,4.5,1137578034
16,4231,4.5,1148214227
16,4823,4.0,1148214251
16,4738,4.5,1148214272
16,4772,5.0,1148214289
16,2858,4.0,1148214528
16,4718,4.5,1148214543
16,7346,4.0,1148214661
16,1704,5.0,1178363907
17,1653,5.0,1127468587
17,908,5.0,1127468595
17,1732,4.0,1127468617
17,904,4.5,1127468627
17,1252,5.0,1127468638
17,5445,4.5,1127468673
17,4034,4.0,1127468683
17,1248,5.0,1127468791
17,1212,5.0,1127468800
17,913,5.0,1127468808
17,3435,5.0,1127468813
17,922,5.0,1127468822
17,903,5.0,1127468839
17,2066,5.0,1127468880
17,198,5.0,1127468896
17,2600,5.0,1127468906
17,4848,5.0,1127468922
17,1464,5.0,1127468930
17,2076,5.0,1127468938
17,3742,4.0,1127468949
17,6643,4.5,1127468985
17,858,5.0,1127469000
17,1221,5.0,1127469002
17,2023,4.0,1127469006
17,111,5.0,1127469023
17,27773,5.0,1127469035
17,31410,5.0,1127469049
17,7700,5.0,1127469051
17,7115,4.5,1127469062
17,1237,5.0,1127469169
17,1997,4.0,1127469217
17,1466,4.5,1127469223
17,778,4.5,1127469230
17,1265,4.5,1127469234
17,47,5.0,1127469246
17,3328,4.0,1127469266
17,296,5.0,1127469297
17,1089,5.0,1127469308
17,4437,5.0,1127469334
17,2160,4.5,1127469357
17,2467,5.0,1127469379
17,593,4.5,1127469396
17,318,5.0,1127469420
17,527,4.0,1127469434
17,32,4.5,1127469436
17,50,5.0,1127469450
17,1270,4.5,1127469473
17,2858,4.5,1127469479
17,2571,5.0,1127469486
17,2762,4.5,1127469504
17,1617,4.5,1127469527
17,25,4.5,1127469531
17,36,4.5,1127469535
17,6,4.5,1127469542
17,1193,4.5,1127469556
17,541,5.0,1127469561
17,2396,4.5,1127469563
17,1136,5.0,1127469568
17,2997,5.0,1127469583
17,3578,4.0,1127469591
17,924,4.5,1127469594
17,1704,4.0,1127469601
17,293,4.0,1127469604
17,2959,5.0,1127469609
17,1213,5.0,1127469622
17,4993,4.5,1127469643
17,1206,5.0,1127469650
17,2916,4.0,1127469652
17,3996,4.5,1127469664
17,1220,4.0,1127469667
17,235,5.0,1127469684
17,1246,5.0,1127469721
17,2012,4.0,1127469738
17,1230,5.0,1127469749
17,5952,4.5,1127469753
17,923,4.5,1127469756
17,2011,4.0,1127469773
17,555,4.0,1127469779
17,4226,5.0,1127469783
17,2324,4.5,1127469815
17,3147,4.0,1127469868
17,2692,4.5,1127469870
17,1625,5.0,1127469905
17,1673,4.5,1127469912
17,1199,4.5,1127469923
17,4963,4.0,1127469940
17,2329,4.0,1127469961
17,1092,4.0,1127469973
17,3994,4.0,1127469984
17,4973,4.5,1127470007
17,1748,4.5,1127470043
17,1263,4.5,1127470072
17,2455,4.0,1127470079
17,1267,5.0,1127470095
17,2490,4.0,1127470158
17,6874,4.5,1127470187
17,1244,4.0,1127470206
17,1235,5.0,1127470230
17,5669,4.5,1127470238
17,170,4.0,1127470242
17,1921,5.0,1127470262
17,866,4.5,1127470263
17,194,4.0,1127470280
17,4878,4.0,1127470287
17,3949,4.0,1127470334
17,7361,4.5,1127470361
17,7438,4.5,1127470380
17,3535,4.5,1127470423
17,34437,5.0,1127470435
17,3788,4.5,1127470461
17,6016,5.0,1127470498
17,7981,5.0,1127470503
17,7587,5.0,1127470520
17,3735,4.0,1127470532
17,7116,4.5,1127470554
17,7223,4.0,1127470592
17,2067,4.5,1127470656
17,2579,5.0,1127470677
17,32587,5.0,1127470680
17,5782,4.5,1127470685
17,7153,4.5,1127470693
17,8228,5.0,1127470713
17,8914,4.5,1127470716
17,8950,5.0,1127470724
17,4546,4.5,1127470728
17,7022,4.5,1127470734
17,6987,5.0,1127470752
17,27721,4.0,1127470792
17,5608,4.5,1127470799
17,1245,4.0,1127470820
17,4262,5.0,1127470830
17,7069,4.5,1127470872
17,2594,5.0,1127470875
17,29,4.5,1127470880
17,6385,4.0,1127470895
17,8958,5.0,1127470911
17,2010,5.0,1127470918
17,1348,5.0,1127470930
17,5017,5.0,1127470960
17,1175,4.5,1127470987
17,27317,5.0,1127471031
17,7728,4.5,1127471038
17,5137,4.5,1127471041
17,4037,4.5,1127471074
17,928,4.5,1127471079
17,6993,4.0,1127471083
17,7135,4.5,1127471109
17,4404,5.0,1127471153
17,6971,5.0,1127471166
17,4914,5.0,1127471176
17,5464,4.0,1127471240
17,27834,4.5,1127471248
17,1834,4.5,1127471258
17,5867,4.0,1127471265
17,3134,5.0,1127471284
17,2973,5.0,1127471286
17,1232,5.0,1127471445
17,3503,4.5,1127471452
17,5881,4.0,1127471454
17,431,4.5,1127471468
17,912,4.5,1127471471
17,1627,4.0,1127471602
17,7090,4.0,1127472094
17,7792,4.0,1127472156
17,8600,4.0,1127472266
17,8798,4.5,1127472292
17,6777,4.0,1127472303
17,5062,5.0,1127472353
17,3262,4.5,1127472389
17,3676,5.0,1127472406
17,6774,4.0,1127472413
17,2118,4.0,1127472523
17,2551,5.0,1127472530
17,680,4.5,1127472555
17,1884,5.0,1127472570
17,5679,4.0,1127472858
18,32,5.0,856006885
18,141,4.0,856006885
18,17,4.0,856006886
18,25,5.0,856006886
18,62,4.0,856006886
18,6,4.0,856006982
18,608,4.0,856006982
18,733,4.0,856006982
18,786,4.0,856006982
18,653,4.0,856007075
18,708,4.0,856007075
18,628,4.0,856007147
18,805,4.0,856007147
18,802,4.0,856007219
18,100,4.0,856007279
19,608,5.0,855190128
19,1073,4.0,855190128
19,14,5.0,855190167
19,260,4.0,855190199
19,661,4.0,855190199
19,663,4.0,855190349
19,1041,5.0,855190467
19,97,4.0,855190550
19,1357,4.0,855190571
19,1060,5.0,855190606
19,1354,5.0,855190606
19,162,5.0,855191226
19,296,5.0,855191226
19,501,5.0,855191228
19,1089,4.0,855191228
19,1148,4.0,855191228
19,750,5.0,855191289
19,924,4.0,855191289
19,70,4.0,855191324
19,111,5.0,855191324
19,535,4.0,855191324
19,1036,4.0,855191324
19,1084,4.0,855191324
19,154,4.0,855191383
19,176,4.0,855191383
19,194,4.0,855191383
19,288,5.0,855191383
19,326,5.0,855191383
19,594,4.0,855191383
19,1240,4.0,855191383
19,247,4.0,855191430
19,904,5.0,855191430
19,1136,5.0,855191430
19,1198,4.0,855191430
19,246,4.0,855191478
19,527,4.0,855191478
19,858,5.0,855191478
19,1193,4.0,855191478
19,1206,4.0,855191478
19,1208,5.0,855191478
19,47,5.0,855191517
19,493,4.0,855191517
19,923,5.0,855191517
19,1086,4.0,855191517
19,1097,5.0,855191517
19,1219,5.0,855191517
19,596,5.0,855191553
19,908,4.0,855191553
19,1200,4.0,855191553
19,1213,5.0,855191553
19,306,5.0,855191584
19,1090,4.0,855191584
19,1104,4.0,855191584
19,1214,4.0,855191584
19,1221,5.0,855191584
19,34,4.0,855191622
19,223,4.0,855191622
19,307,5.0,855191622
19,348,4.0,855191622
19,541,4.0,855191622
19,903,4.0,855191622
19,1196,5.0,855191622
19,1230,4.0,855191622
19,308,5.0,855191654
19,913,5.0,855191654
19,1201,4.0,855191654
19,1278,4.0,855191654
19,229,4.0,855191701
19,1079,4.0,855191701
19,1199,4.0,855191701
19,1203,4.0,855191702
19,1212,4.0,855191740
19,1222,5.0,855191740
19,1233,4.0,855191740
19,1267,4.0,855191740
19,159,4.0,855191775
19,1207,5.0,855191775
19,1263,4.0,855191775
19,373,4.0,855191816
19,1094,4.0,855191816
19,1249,4.0,855191816
19,1252,4.0,855191816
