userId,movieId,rating,timestamp
736,112556,4.5,1494433836
736,106920,4.0,1494433841
736,115569,5.0,1494433846
736,52328,4.0,1494433859
736,122904,4.0,1494433878
736,112183,5.0,1494433889
736,2288,4.5,1494433890
736,116797,4.0,1494433893
736,2762,4.5,1494433895
736,589,4.0,1494433903
736,85414,4.0,1494433916
736,6539,4.0,1494433924
736,60069,4.0,1494433942
736,1265,4.0,1494433957
736,93840,4.5,1494433964
736,96821,4.0,1494433965
736,3703,4.0,1494433978
736,2291,4.0,1494433980
736,152077,5.0,1494434001
736,6502,4.0,1494434021
736,54995,5.0,1494434023
736,103688,4.5,1494434031
736,114935,4.0,1494434038
736,68952,4.0,1494434069
736,79702,5.0,1494434070
736,44191,5.0,1494434097
736,7153,4.0,1494434100
736,91529,4.0,1494434112
736,4105,4.0,1494434120
736,81591,5.0,1494434123
736,108729,5.0,1494434149
736,364,4.0,1494434152
736,97188,4.5,1494434163
736,1350,4.0,1494434166
736,100810,4.0,1494434183
736,56145,5.0,1494434196
736,53953,4.0,1494434231
736,121231,5.0,1494434241
736,140247,5.0,1494434242
736,103341,5.0,1494434296
736,113862,4.0,1494434315
736,161634,4.0,1494434349
736,82667,4.0,1494434454
736,95761,5.0,1494434458
736,171011,5.0,1494434460
736,93819,4.5,1494434490
736,58554,4.0,1494434496
736,109848,5.0,1494434521
736,90057,5.0,1494434525
736,163134,5.0,1494434527
736,113741,5.0,1494434529
736,90376,5.0,1494434566
736,101962,4.5,1494434575
736,65642,4.0,1494434576
736,109633,4.0,1494434607
736,140267,5.0,1494434623
736,143367,4.0,1494434639
736,133771,4.0,1494434648
736,106766,4.5,1494434655
736,158783,4.5,1494434657
736,162414,4.0,1494434671
736,77307,4.5,1494434721
736,86320,5.0,1494434729
736,163809,5.0,1494434736
736,104283,4.0,1494434738
736,168250,5.0,1494434740
736,168252,4.5,1494434754
736,152970,4.0,1494434784
1383,2427,4.0,1341331943
1383,2076,4.0,1341331950
1383,1244,5.0,1341331963
1383,2020,4.0,1341331979
1383,922,5.0,1341332009
1383,1284,5.0,1341332043
1383,2186,5.0,1341332058
1383,5992,4.0,1341332102
1383,1210,5.0,1341332299
1383,608,4.0,1341332304
1383,58559,4.5,1341332313
1383,2959,4.0,1341332318
1383,6377,4.0,1341332321
1383,7153,4.5,1341332344
1383,260,5.0,1341332348
1383,5445,4.5,1341332354
1383,4993,5.0,1341332362
1383,2762,4.0,1341332371
1383,1270,4.5,1341332379
1383,7438,5.0,1341332381
1383,1196,5.0,1341332396
1383,50,4.5,1341332405
1383,593,4.5,1341332411
1383,33794,4.5,1341332433
1383,8636,4.5,1341332437
1383,32,4.5,1341332441
1383,72998,4.0,1341332449
1383,296,5.0,1341332451
1383,858,5.0,1341332454
1383,356,4.0,1341332458
1383,95185,4.5,1341332466
1383,1265,4.5,1341332481
1383,1198,4.0,1341332485
1383,5418,4.0,1341332488
1383,47,4.5,1341332491
1383,1193,5.0,1341332499
1383,4886,5.0,1341332501
1383,2683,4.0,1341332516
1383,2858,5.0,1341332520
1383,1527,4.0,1341332547
1383,2068,5.0,1341332692
1383,3134,5.0,1341332703
1383,6993,5.0,1341332707
1383,6669,5.0,1341332717
1383,2973,5.0,1341332847
1383,1237,4.0,1341332850
1383,1251,5.0,1341332863
1383,4914,5.0,1341332874
1383,1945,5.0,1341332885
1383,898,5.0,1341332898
1383,1217,5.0,1341332907
1383,4855,4.0,1341332911
1383,1227,4.0,1341332915
1383,1729,4.0,1341332927
1383,1230,5.0,1341332930
1383,2729,5.0,1341332934
1383,1293,5.0,1341332944
1383,1228,5.0,1341332949
1383,47629,5.0,1341332982
1383,78574,5.0,1341332999
1519,1204,4.0,1291459708
1519,3421,4.0,1291459727
1519,58559,5.0,1291459732
1519,1371,5.0,1291459741
1519,2080,4.0,1291459744
1519,277,5.0,1291459754
1519,720,5.0,1291459773
1519,616,4.5,1291459794
1519,1373,5.0,1291459799
1519,2072,4.5,1291459940
1519,2085,5.0,1291459983
1519,1203,4.5,1291459994
1519,32,5.0,1291460007
1519,7444,4.0,1291460043
1519,1019,4.0,1291460085
1519,6502,5.0,1291460120
1519,53000,4.0,1291460124
1519,54997,4.5,1291460165
1519,35836,4.0,1291460172
1519,64993,5.0,1291460194
1519,71057,4.5,1291460230
1519,1127,4.5,1291460282
1519,344,4.0,1291460306
1519,19,5.0,1291460308
1519,940,5.0,1291460385
1519,66335,4.5,1291460418
1519,1608,4.0,1291460460
1519,588,5.0,1291460481
1519,1274,4.5,1291460483
1519,1032,4.0,1291460524
1519,1214,4.0,1291460645
1519,1200,5.0,1291460658
1519,1225,5.0,1291460758
1519,4973,4.0,1291460778
1519,55765,4.0,1291460805
1519,2329,5.0,1291460855
1519,3535,5.0,1291460873
1519,6350,5.0,1291461225
1519,7099,5.0,1291461231
1519,1196,5.0,1291461242
1519,7361,4.0,1291461251
1519,260,5.0,1291461254
1519,60069,5.0,1291461256
1519,48394,4.5,1291461259
1519,2571,4.5,1291461273
1519,4878,4.5,1291461282
1519,68358,5.0,1291461285
1519,1240,5.0,1291461310
1519,32587,5.0,1291461313
1519,6283,5.0,1291461315
1519,59315,5.0,1291461341
1519,589,5.0,1291461347
1519,1210,5.0,1291461350
1519,3471,4.0,1291461356
1519,2716,4.5,1291461360
1519,55908,5.0,1291461366
1519,8914,4.0,1291461374
1519,44191,4.0,1291461381
1519,1374,5.0,1291461413
1519,3527,5.0,1291461417
1519,6333,4.0,1291461428
1519,1527,5.0,1291461430
1519,480,5.0,1291461439
1519,2011,5.0,1291461441
1519,5445,4.5,1291461443
1519,1356,5.0,1291461447
1519,2455,4.0,1291461460
1519,7254,4.0,1291461464
1519,77561,4.0,1291461496
1519,2640,4.0,1291461499
1519,3793,5.0,1291461504
1519,2916,5.0,1291461517
1519,1584,4.5,1291461520
1519,3300,5.0,1291461523
1519,2985,5.0,1291461526
1519,1580,4.5,1291461531
1519,44828,4.0,1291461542
1519,57368,4.0,1291461551
1519,2012,5.0,1291461556
1519,780,5.0,1291461596
1519,6365,4.0,1291461613
1519,65982,5.0,1291461617
1519,5502,4.0,1291461627
1519,1676,5.0,1291461656
1519,45499,4.0,1291461706
1519,6934,4.0,1291461757
1519,208,4.0,1291461813
1519,1882,5.0,1291461825
1519,3000,5.0,1291461906
1519,51255,4.0,1291461912
1519,7022,4.0,1291461939
1519,1291,5.0,1291461988
1519,1270,5.0,1291461989
1519,2115,5.0,1291461997
1519,2403,4.0,1291462002
1519,2000,5.0,1291462004
1519,79132,4.5,1291462045
1519,5971,5.0,1291462055
1519,1198,5.0,1291462058
1519,5618,5.0,1291462083
1519,50,4.0,1291462087
1519,318,5.0,1291462092
1519,78499,5.0,1291462093
1519,745,5.0,1291462097
1519,4226,4.0,1291462100
1519,1148,5.0,1291462106
1519,2959,5.0,1291462113
1519,1201,5.0,1291462118
1519,26776,4.5,1291462144
1519,76093,5.0,1291462251
1519,1136,5.0,1291462254
1519,296,5.0,1291462273
1519,31658,4.5,1291462287
1519,68954,5.0,1291462294
1519,72226,4.0,1291462303
1519,4993,5.0,1291462309
1519,7153,5.0,1291462311
1519,2951,4.0,1291462340
1519,2858,5.0,1291462345
1519,81834,4.0,1291462356
1519,1197,4.0,1291462369
1519,1089,5.0,1291462372
1519,47,5.0,1291462380
1519,1266,5.0,1291462391
1519,33794,5.0,1291462396
1519,48516,4.5,1291462403
1519,741,4.5,1291462419
1519,57504,4.5,1291462422
1519,26662,4.0,1291462429
1519,52435,4.5,1291462436
1519,5952,5.0,1291462441
1519,55820,5.0,1291462446
1519,593,4.5,1291462464
1519,8340,4.5,1291462483
1519,1258,4.0,1291462518
1519,1036,4.5,1291559240
1519,50872,5.0,1291559243
1519,8961,5.0,1291559245
1519,2028,4.0,1291559255
1519,553,4.0,1291559277
1519,6979,4.0,1291559280
1519,3081,4.0,1291559311
1519,2761,4.5,1291561608
1519,3147,4.0,1291561614
1519,356,4.5,1291561841
1519,52885,5.0,1291562095
1519,5903,4.5,1291562196
1519,63072,4.0,1291562204
1519,8636,4.5,1291562268
1519,5349,4.0,1291562272
1519,56145,4.5,1291562279
1519,52287,4.0,1291562306
1519,60040,5.0,1291562318
1519,3994,4.5,1291562321
1519,4886,5.0,1291562453
1519,4306,5.0,1291562460
1519,65261,4.0,1291562471
1519,38038,5.0,1291562477
1519,1,5.0,1291562737
1519,3114,5.0,1291562739
1519,1223,5.0,1291562788
1519,72356,4.5,1291562800
1519,2542,4.0,1291789868
1519,3751,4.0,1291790373
1519,48780,5.0,1291791351
1519,27731,4.0,1291791491
1519,2762,4.0,1291791504
1519,3578,4.5,1291792037
1519,43396,4.5,1291792338
1519,7438,5.0,1291792341
1519,6534,4.0,1292047727
1519,6857,4.5,1292143543
1519,6539,5.0,1292143549
1519,8368,4.0,1292143556
1519,54001,4.0,1292143573
1519,69844,5.0,1292143575
1519,40815,4.0,1292143584
1519,4016,4.0,1292143593
1519,4896,4.0,1292143615
1519,3052,4.0,1292143623
1519,5816,4.0,1292143643
1519,33463,5.0,1292143723
1636,2012,4.0,1160158735
1636,2174,5.0,1160158737
1636,420,4.0,1160158774
1636,7,5.0,1160158795
1636,2640,4.5,1160158838
1636,32,4.5,1160159108
1636,1198,4.5,1160159191
1636,1210,5.0,1160159194
1636,2571,5.0,1160159196
1636,7438,4.0,1160159209
1636,457,4.0,1160159213
1636,1270,4.5,1160159223
1636,296,5.0,1160159225
1636,4963,4.0,1160159230
1636,588,4.5,1160159231
1636,260,5.0,1160159241
1636,608,4.0,1160159250
1636,47,5.0,1160159280
1636,593,4.5,1160159289
1636,7361,4.0,1160159309
1636,5378,4.0,1160159328
1636,344,4.0,1160159351
1636,5989,4.5,1160159360
1636,356,5.0,1160159363
1636,2959,5.0,1160159364
1636,500,4.5,1160159369
1636,40815,5.0,1160159375
1636,1265,4.5,1160159396
1636,2997,4.5,1160159398
1636,1527,5.0,1160159411
1636,6874,4.5,1160159429
1636,5418,4.0,1160159457
1636,736,4.5,1160159461
1636,2918,4.5,1160159477
1636,1073,4.5,1160159494
1636,1968,5.0,1160159497
1636,2710,4.0,1160159502
1636,2716,4.5,1160159507
1636,2628,4.0,1160159513
1636,6934,4.0,1160159531
1636,2762,4.0,1160159536
1636,1196,5.0,1160159539
1636,5816,5.0,1160159547
1636,597,4.0,1160159549
1636,8368,5.0,1160159576
1636,1784,5.0,1160159579
1636,539,4.0,1160159604
1636,339,5.0,1160159610
1636,480,4.5,1160159621
1636,318,5.0,1160159661
1636,50,4.0,1160159665
1636,4979,4.0,1160159669
1636,1584,4.5,1160159672
1636,8784,4.5,1160159677
1636,4226,4.0,1160159690
1636,4896,5.0,1160159694
1636,1291,4.5,1160159725
1636,2502,4.5,1160159742
1636,2291,5.0,1160159744
1636,4246,4.0,1160159765
1636,8874,4.0,1160159769
1636,2700,5.0,1160159775
1636,4027,4.5,1160159780
1636,2011,4.5,1160159878
1636,6502,4.0,1160159897
1636,1136,4.0,1160159904
1636,3052,5.0,1160159914
1636,6807,4.0,1160159924
1636,2302,4.5,1160159964
1636,30892,5.0,1160160269
1636,1060,4.0,1160160461
1636,2329,4.5,1160160528
1636,2071,4.5,1160160531
1636,3481,4.0,1160160575
1636,31878,4.0,1160160581
1636,8950,4.0,1160160598
1636,4686,5.0,1160160665
1638,2140,4.5,1295976815
1638,1261,4.5,1295976838
1638,1175,4.5,1295976874
1638,18,4.5,1295976916
1638,1031,4.0,1295976960
1638,46723,4.5,1295977038
1638,2142,4.0,1295977168
1638,81562,4.5,1295977238
1638,81591,4.0,1295977354
1638,6016,5.0,1295977391
1638,4973,4.5,1295977396
1638,58559,4.5,1295977406
1638,858,4.0,1295977410
1638,4886,4.5,1295977508
1638,2959,5.0,1295977513
1638,77455,4.5,1295988079
1638,79132,4.5,1295988093
1638,79702,4.0,1295988105
1638,78499,5.0,1295988126
1638,80463,4.0,1295988132
1638,296,4.0,1295988498
1638,480,4.5,1295988503
1638,260,4.0,1295988511
1638,1,4.5,1295988520
1638,6711,5.0,1295988622
1638,34437,4.5,1295988667
1638,6953,4.0,1295988679
1638,30803,4.0,1295988684
1638,7361,4.5,1295988715
1638,1251,4.5,1295988741
1638,8784,5.0,1295988757
1638,6867,4.0,1295988803
1638,2858,4.0,1295988813
1638,5954,4.0,1295988817
1638,46578,4.0,1295988829
1638,53123,5.0,1295988831
1638,69757,4.0,1295988843
1638,3481,4.0,1295988848
1638,4226,4.5,1295988868
1638,1201,4.5,1295988913
1638,5618,5.0,1295988925
1638,31410,4.0,1295988929
1638,2502,4.5,1295989016
1638,35836,4.0,1295989021
1638,1265,4.5,1295989024
1638,33794,4.0,1295989108
1638,6874,4.0,1295989129
1638,2997,4.5,1295989138
1638,44191,4.0,1295989148
1638,6377,4.5,1295989177
1638,60069,4.5,1295989184
1638,1214,4.0,1295989243
1638,608,4.0,1295989270
1638,32587,4.0,1295989276
1638,2571,4.0,1295989279
1638,2028,4.0,1295989286
1638,68954,4.5,1295989288
1638,1136,5.0,1295989305
1638,68157,4.0,1295989322
1638,2987,4.5,1295989337
1638,2918,4.0,1295989348
1638,1580,4.0,1295989351
1638,55820,4.0,1295989370
1638,4878,4.5,1295989381
1638,48394,4.0,1295989397
1638,70286,4.5,1295989400
1638,2716,4.5,1295989406
1638,4306,4.0,1295989431
1638,1527,4.0,1295989435
1638,63082,4.0,1295989449
1638,48780,4.5,1295989454
1638,2291,4.5,1295989793
1638,77854,4.0,1296133115
1638,2011,4.5,1296133159
1638,2791,4.5,1296133166
1638,1270,4.5,1296133184
1638,8961,4.5,1296133209
1638,2700,4.0,1296133217
1638,3114,4.5,1296133223
1638,1073,4.0,1296133227
1638,1387,4.0,1296133230
1638,111,4.0,1296133245
1638,8874,4.5,1296133251
1638,1258,4.0,1296133268
1638,588,5.0,1296133273
1638,76251,4.0,1296133277
1638,6502,4.0,1296133306
1638,51255,4.5,1296133330
1638,924,4.5,1296133341
1638,48774,5.0,1296133343
1638,2692,4.0,1296133351
1638,1080,4.0,1296133371
1638,223,4.0,1296133373
1638,541,4.5,1296133391
1638,5445,4.0,1296133399
1638,33166,4.5,1296133406
1638,5218,4.0,1296133416
1638,74458,4.0,1296133423
1638,54503,4.0,1296133473
1638,50872,4.5,1296133479
1638,1219,4.5,1296133535
1638,778,4.0,1296133547
1638,2355,4.0,1296133559
1638,4370,4.5,1296133563
1638,551,4.5,1296133594
1638,71535,4.0,1296133614
1638,58425,4.5,1296133784
1638,71264,5.0,1296133841
1638,8464,4.0,1296141458
1638,41569,4.0,1296141484
1638,923,4.5,1296141486
1638,1247,4.5,1296141492
1638,78836,4.5,1296231734
1638,3949,4.0,1296387873
1638,1288,4.5,1296402835
1638,60684,4.0,1296402842
1638,69481,4.0,1296402888
1652,1213,5.0,1142358307
1652,4993,4.0,1142358316
1652,4306,4.0,1142358317
1652,1610,4.0,1142358376
1652,442,4.0,1142358380
1652,3996,4.0,1142358382
1652,40815,4.5,1142358497
1652,589,5.0,1142358548
1652,1240,4.0,1142358556
1652,296,4.5,1142358613
1652,356,5.0,1142358618
1652,592,4.0,1142358632
1652,318,4.5,1142358636
1652,260,5.0,1142358651
1652,110,5.0,1142358653
1652,1,5.0,1142358663
1652,1210,5.0,1142358683
1652,1196,5.0,1142358686
1652,377,4.0,1142358728
1652,2571,4.5,1142358744
1652,1270,4.5,1142358756
1652,733,4.0,1142358758
1652,364,5.0,1142358763
1652,2858,4.0,1142358766
1652,858,5.0,1142358769
1652,231,4.0,1142358785
1652,2762,4.5,1142358805
1652,253,4.0,1142358816
1652,1580,4.0,1142358868
1652,1617,4.0,1142358870
1652,1721,4.0,1142358876
1652,33493,4.0,1142387520
1652,2231,4.5,1142387549
1652,4102,4.0,1142387563
1652,3868,4.0,1142387577
1652,2502,4.5,1142387615
1652,6377,4.0,1142387620
1652,4027,4.5,1142387627
1652,2916,4.0,1142387634
1652,4011,4.0,1142387637
1652,2671,4.0,1142387642
1652,1258,4.0,1142387654
1652,1293,4.0,1142387661
1652,1199,4.0,1142387672
1652,1407,4.0,1142387675
1652,1380,5.0,1142387681
1652,223,4.0,1142387698
1652,555,5.0,1142387700
1652,541,4.0,1142387702
1652,16,5.0,1142387704
1652,4734,4.5,1142387746
1652,4308,4.0,1142387749
1652,3979,4.0,1142387776
1652,3006,4.0,1142387784
1652,2687,4.0,1142387806
1652,2572,4.0,1142387813
1652,2428,4.5,1142387819
1652,2005,4.0,1142387832
1652,2193,4.0,1142387836
1652,1388,4.0,1142387882
1652,1203,4.0,1142387888
1652,32031,4.0,1142387907
1652,8917,4.5,1142387937
1652,8636,4.0,1142388016
1652,4085,4.5,1142388021
1652,3114,4.0,1142388127
1652,8961,4.0,1142388135
1652,4886,4.0,1142388141
1652,8360,4.0,1142388149
1652,2194,4.5,1142388398
1652,6874,5.0,1142388401
1652,2353,4.0,1142388405
1652,2700,4.0,1142388408
1652,2329,4.0,1142388411
1652,1784,4.5,1142388414
1652,1732,4.5,1142388417
1652,1527,4.5,1142388459
1652,1288,4.0,1142388464
1652,1059,4.0,1142388467
1652,1676,4.0,1142388471
1652,7438,4.0,1142388480
1652,8874,4.5,1142388489
1652,370,4.0,1142388500
1652,4489,4.0,1142388508
1652,5956,4.0,1142388513
1652,6537,4.0,1142388515
1652,5171,4.0,1142388528
1652,3409,4.0,1142388545
1652,3717,4.0,1142388549
1652,3977,4.0,1142388624
1652,1215,4.5,1142388639
1652,1682,4.5,1142388644
1652,33794,4.5,1142388811
1652,7153,4.0,1142388831
1652,1214,4.0,1142388905
1652,5445,4.0,1142388910
1652,1387,4.0,1142388926
1652,26242,4.0,1142389143
1652,2959,4.5,1142389156
1652,2324,5.0,1142389162
1652,3897,4.0,1142450358
1652,3160,4.0,1142450360
1652,2791,4.5,1142450368
1652,5349,4.0,1142450387
1652,3481,4.0,1142450397
1652,3253,4.0,1142450401
1652,2542,4.0,1142450424
1652,2023,4.0,1142450437
1652,1748,4.5,1142450457
1652,1466,4.5,1142450460
1652,2003,4.0,1142450498
1652,1265,4.0,1142450529
1652,1391,4.0,1142450540
1652,1221,5.0,1142450551
1652,1247,4.0,1142450575
1652,653,4.0,1142450581
1652,163,4.0,1142450607
1652,32587,4.0,1142450654
1652,4975,4.0,1142450728
1652,4865,4.0,1142450732
1652,5219,4.0,1142450740
1652,4262,4.5,1142450750
1652,6016,4.0,1142458226
1652,33834,4.0,1142458246
1652,4571,4.0,1142458330
1652,32596,4.0,1142458337
1652,8957,4.0,1142458365
1652,1241,5.0,1142458415
1652,4226,4.0,1142703023
1652,1805,4.0,1143308132
1652,953,4.5,1143308781
1652,1895,4.0,1143830572
1652,1193,4.0,1143831855
1652,5989,4.0,1143831870
1652,1884,4.5,1143831891
1652,1089,4.0,1143831902
1652,288,4.0,1143831939
1652,4873,4.0,1143832110
1652,4881,4.0,1143832190
1652,5903,4.0,1143832255
1652,32,4.0,1144033247
1652,2997,4.0,1144033272
1652,778,4.0,1144033301
1652,1220,4.0,1144033309
1652,1923,4.0,1144033333
1652,1584,4.0,1144033335
1652,266,4.0,1144033379
1652,2012,4.0,1144033401
1652,420,4.0,1144033425
1652,1653,5.0,1144033437
1652,2302,4.0,1144033497
1652,2712,4.0,1144033506
1652,3623,4.0,1144033510
1652,466,4.0,1144033516
1652,1035,4.5,1144033525
1652,196,4.0,1144033553
1652,552,4.0,1144033589
1652,2985,4.0,1144033595
1652,4963,4.0,1144033601
1652,485,4.0,1144033634
1652,471,5.0,1144033661
1652,70,4.5,1144033667
1652,4973,5.0,1144033706
1652,1275,4.0,1144033709
1652,1645,4.5,1144033712
1652,3033,4.0,1144033733
1652,1690,4.0,1144033740
1652,8169,4.0,1144033806
1652,4016,4.5,1144034081
1652,7045,4.0,1144034126
1652,4979,4.0,1144034266
1652,7482,4.0,1146922082
1652,4029,4.0,1147182115
1652,3174,4.5,1147182247
1652,2986,4.0,1147182258
1652,2391,4.0,1147182301
1652,2707,4.0,1147182305
1652,6879,4.0,1147182392
1652,4447,4.0,1147182422
1652,7360,4.0,1147182464
1652,428,4.0,1147182556
1652,2580,4.0,1147182567
1652,431,4.0,1147182593
1652,6979,4.0,1147182605
1652,2420,4.0,1147189925
1652,2186,4.0,1147189953
1652,2167,4.0,1147190418
1652,5254,4.0,1147190456
1652,4878,4.0,1147190533
1652,2161,4.0,1147190616
1652,1371,4.0,1147190622
1652,3157,4.0,1147190721
1652,2600,5.0,1147190755
1652,2139,4.0,1147190775
1652,741,4.0,1147190862
1652,170,4.0,1147190875
1652,8807,4.0,1147190907
1652,180,4.0,1147190994
1652,7451,4.0,1147191033
1652,7034,4.0,1147191059
1652,1405,4.0,1147191545
1652,4974,4.0,1147192005
1652,5047,4.0,1147192013
1652,3869,4.0,1147192048
1652,5025,4.5,1147192075
1652,3020,4.0,1147192352
1652,4888,4.0,1147192394
1652,1245,4.0,1147192540
1652,4174,4.0,1147192588
1652,2966,4.0,1147192627
1652,799,4.0,1147362124
1652,7022,4.0,1147362345
1652,1562,4.0,1147362620
1652,3254,4.0,1147362792
1652,1687,4.0,1147362946
1652,1909,4.0,1147363386
1652,1375,4.0,1147363399
1652,5378,4.0,1147363440
1652,2605,4.0,1147364335
1652,2541,4.0,1147364395
1652,1027,4.0,1147364458
1652,3386,4.0,1147364504
1652,748,4.0,1147364584
1652,3617,4.0,1147364695
1652,1385,4.0,1147364740
1652,2485,4.0,1147365003
1652,65,4.0,1147365119
1652,4239,4.0,1147365134
1652,4874,4.0,1147365146
1652,4816,4.0,1147365152
1652,3438,4.0,1147365237
1652,2403,4.0,1147365352
1652,2004,4.0,1147365408
1652,5630,4.0,1147365484
1652,464,4.0,1147365560
1652,2672,4.0,1147365566
1652,4015,5.0,1147365596
1652,4084,4.0,1147365635
1652,4033,4.0,1147365676
1652,3968,4.0,1147365740
1652,3697,4.0,1147392383
1652,2138,4.0,1147394287
1652,6503,4.0,1147394293
1652,1209,4.0,1147394406
1652,4036,4.0,1147394520
1652,3484,4.0,1147394890
1652,4700,4.0,1147394925
1652,2060,4.0,1147394945
1652,6709,4.0,1147395027
1652,5541,4.0,1147395065
1652,1753,5.0,1147395152
1652,2606,4.0,1147395231
1652,4052,4.0,1147395262
1652,7454,5.0,1147395328
1652,3483,4.5,1147395427
1652,5055,4.0,1147395548
1652,4247,4.0,1147395565
1652,3566,4.0,1147395587
1652,6063,4.0,1148225232
1652,1194,4.0,1148233455
1652,8581,4.0,1148233468
1652,2273,4.0,1148234888
1652,39446,4.0,1148239669
1652,1339,4.0,1148265482
1652,1200,4.5,1148695234
1652,31878,4.0,1148780221
1652,40946,4.0,1149942894
1652,6188,4.0,1150167101
1652,44665,4.5,1150710199
1652,5608,4.0,1150710227
1652,45517,4.5,1150721119
1652,1261,4.5,1151069730
1652,5902,4.0,1152034549
1652,2594,4.0,1152034578
1652,6957,4.5,1152220223
1652,33615,4.0,1152250338
1652,5283,4.0,1152250364
1652,5296,4.0,1152250389
1652,1233,4.0,1152250452
1652,5265,4.0,1152638620
1652,45431,4.0,1155224070
1652,33603,4.0,1155224133
1652,42011,4.0,1155224173
1652,7373,4.0,1155224293
1652,44828,4.0,1155917907
1652,33166,4.0,1156045003
1652,44974,4.0,1158885171
1652,36708,4.0,1158885212
1652,44195,4.0,1161363588
1652,36529,4.0,1161861845
1652,40959,4.5,1162151592
1652,45728,4.5,1163775758
1652,48385,4.0,1163963295
1652,45499,4.0,1164324774
1652,47640,4.0,1164825360
1652,47610,4.0,1170809474
1652,48780,4.0,1170809508
1652,104,4.0,1170809528
1652,47997,4.0,1170938527
1652,46976,4.0,1171677922
1652,48997,4.0,1171927740
1652,48516,4.0,1174264193
1652,53322,4.0,1183044499
1652,53125,4.0,1183044611
1652,52722,4.0,1183044769
1652,48982,4.5,1185394058
1652,50804,4.0,1185394463
1652,53996,4.5,1185394514
1652,50872,4.0,1200225212
1652,52281,4.0,1200228023
1652,55765,4.0,1200839830
1652,53519,4.0,1200839848
1652,53000,4.0,1200841221
1652,52604,4.0,1200842699
1652,51255,4.0,1201082932
1652,52245,4.0,1202919708
1652,55768,4.0,1202919748
1652,54995,4.0,1202919790
1652,46970,4.0,1204993684
1652,2288,4.0,1204993786
1652,59315,4.0,1211712857
1652,56782,4.0,1211713057
1652,53468,4.5,1211713231
1652,53460,4.0,1211713237
1652,3535,4.0,1211713497
1652,55830,4.0,1219349786
1652,58559,4.5,1219349793
1652,59721,4.0,1219349954
1652,50003,4.0,1219349975
1652,58803,4.5,1219350047
1652,58295,4.5,1219350057
1652,454,4.0,1220162261
1652,3081,4.0,1221140817
1652,50851,4.0,1221140862
1652,58025,4.0,1221386849
1652,7147,4.0,1221386872
1652,54259,4.0,1221386903
1652,1396,4.0,1221408120
1652,59387,4.0,1221755965
1652,1320,4.0,1221919066
1652,7541,4.5,1224177667
1652,27831,4.0,1224801193
1652,3039,4.0,1225015279
1652,57640,4.0,1225641028
1652,59784,4.0,1225905607
